Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489812,72933319,DJML,,4002594791,,,Picked Up,3806,2026-05-05,2026-05-09,2026-05-07,4310,13560,866,12.97,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489811,72933318,LOAA,,10192721,,,Past Pickup,578,2026-05-05,2026-05-14,2026-05-14,5654,17772,1135,16.99,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489810,72933317,DJML,,4002594790,,,Picked Up,555,2026-05-05,2026-05-09,2026-05-07,5470,17175,1097,16.41,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489809,72933316,LOAA,,10190488,,,Picked Up,558,2026-05-05,2026-05-10,2026-05-08,4155,13050,833,12.47,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489808,72933315,DJML,,4002594785,,,Picked Up,559,2026-05-05,2026-05-15,2026-05-11,4272,13446,858,12.86,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489807,72933314,DJML,,4002594793,,,Picked Up,557,2026-05-05,2026-05-14,2026-05-08,4980,15660,999,14.97,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489806,72933313,DJML,,4002595573,,,Picked Up,554,2026-05-05,2026-05-12,2026-05-11,3709,11667,745,11.15,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001836630,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14489805,72933312,DJML,,4002594789,,,Picked Up,553,2026-05-05,2026-05-09,2026-05-07,4008,12609,805,12.06,REF 40-60,,,SYSTEM,2026-04-28 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462732,72299747,CPGJ,,459572,,,Picked Up,3802,2026-04-24,2026-05-04,2026-04-28,194,627,40,0.6,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462731,72299746,CPGJ,,459571,,,Picked Up,3868,2026-04-23,2026-05-01,2026-04-28,159,477,32,0.45,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462730,72299745,CPGJ,,459570,,,Picked Up,3865,2026-04-24,2026-05-01,2026-04-29,300,915,60,0.87,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462729,72299744,CPGJ,,459569,,,Picked Up,3857,2026-04-24,2026-05-05,2026-04-30,223,669,44,0.63,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462728,72219728,CPGJ,,459515,,,Picked Up,3856,2026-04-24,2026-04-26,2026-04-23,451,1368,89,1.3,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462727,72299743,CPGJ,,459568,,,Picked Up,3811,2026-04-24,2026-05-02,2026-04-27,533,1599,106,1.51,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462726,72219726,CPGJ,,459514,,,Picked Up,3806,2026-04-24,2026-04-26,2026-04-24,296,888,60,0.84,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462725,72299742,CPGJ,,459567,,,Picked Up,3808,2026-04-23,2026-05-02,2026-04-23,578,1749,115,1.66,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462724,72299729,CPGJ,,459554,,,Picked Up,3804,2026-04-24,2026-05-02,2026-04-28,439,1332,86,1.26,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462723,72299741,CPGJ,,459566,,,Picked Up,3803,2026-04-24,2026-04-30,2026-04-24,872,2616,172,2.48,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462722,72299728,CPGJ,,459553,,,Picked Up,3801,2026-04-23,2026-04-28,2026-04-24,128,384,26,0.36,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462721,72219706,CPGJ,,459509,,,Picked Up,593,2026-04-24,2026-04-25,2026-04-23,217,666,46,0.63,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462720,72299740,CPGJ,,459565,,,Picked Up,594,2026-04-24,2026-05-03,2026-04-23,422,1266,84,1.2,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462719,72299739,CPGJ,,459564,,,Picked Up,590,2026-04-24,2026-04-30,2026-04-28,920,2760,183,2.61,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462718,72299730,CPGJ,,459555,,,Picked Up,589,2026-04-23,2026-05-05,2026-04-30,558,1674,110,1.59,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462717,72299738,CPGJ,,459563,,,Picked Up,588,2026-04-23,2026-04-25,2026-04-23,304,912,62,0.86,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462716,72299737,CPGJ,,459562,,,Picked Up,580,2026-04-24,2026-05-01,2026-04-28,639,1917,126,1.82,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462715,72299726,CPGJ,,459551,,,Picked Up,587,2026-04-24,2026-05-01,2026-04-27,564,1692,111,1.6,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462714,72299736,CPGJ,,459561,,,Picked Up,560,2026-04-23,2026-05-04,2026-04-29,545,1635,108,1.55,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462713,72299735,CPGJ,,459560,,,Picked Up,559,2026-04-24,2026-05-01,2026-04-27,758,2274,149,2.15,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462712,72219717,CPGJ,,459513,,,Picked Up,558,2026-04-22,2026-04-26,2026-04-23,809,2427,158,2.3,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462711,72299734,CPGJ,,459559,,,Picked Up,578,2026-04-23,2026-04-30,2026-04-28,281,843,57,0.8,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462710,72299733,CPGJ,,459558,,,Picked Up,579,2026-04-24,2026-05-04,2026-04-28,616,1848,122,1.75,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462709,72219714,CPGJ,,459512,,,Picked Up,557,2026-04-24,2026-04-30,2026-04-24,1007,3021,198,2.86,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462708,72299732,CPGJ,,459557,,,Picked Up,554,2026-04-24,2026-04-28,2026-04-28,746,2238,147,2.12,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462705,72299727,CPGJ,,459552,,,Picked Up,551,2026-04-24,2026-05-06,2026-05-04,427,1281,84,1.21,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462707,72219712,CPGJ,,459511,,,Picked Up,555,2026-04-22,2026-04-25,2026-04-23,249,777,54,0.74,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462706,72299731,CPGJ,,459556,,,Picked Up,556,2026-04-23,2026-05-02,2026-04-24,334,1032,69,0.98,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832473,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14462704,72219710,CPGJ,,459510,,,Picked Up,553,2026-04-24,2026-04-25,2026-04-23,58,189,13,0.18,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446124,72299730,CPGJ,,459555,,,Picked Up,589,2026-04-23,2026-05-05,2026-04-30,20,70,6,0.1,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446123,72299729,CPGJ,,459554,,,Picked Up,3804,2026-04-24,2026-05-02,2026-04-28,29,102,9,0.14,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446122,72299728,CPGJ,,459553,,,Picked Up,3801,2026-04-23,2026-04-28,2026-04-24,80,280,24,0.36,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446121,72219706,CPGJ,,459509,,,Picked Up,593,2026-04-24,2026-04-25,2026-04-23,1,4,1,0.02,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446120,72299727,CPGJ,,459552,,,Picked Up,551,2026-04-24,2026-05-06,2026-05-04,46,161,14,0.22,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001832558,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14446119,72299726,CPGJ,,459551,,,Picked Up,587,2026-04-24,2026-05-01,2026-04-27,8,28,3,0.04,REF 40-60,,,SYSTEM,2026-04-15 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14430648,71966888,ARVY,,8674541,,,Picked Up,3802,2026-04-16,2026-04-27,2026-04-22,1,13,2,0.02,DRY FOOD,,,steve@built.com,2026-04-08 23:59:00,
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14430639,71966888,ARVY,,8674541,,,Picked Up,587,2026-04-16,2026-04-24,2026-04-21,81,221,16,0.2,DRY FOOD,,,steve@built.com,2026-04-08 23:59:00,
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14430638,71966888,ARVY,,8674541,,,Picked Up,3856,2026-04-16,2026-04-12,2026-04-17,737,2226,144,2.11,DRY FOOD,,,steve@built.com,2026-04-01 23:59:00,
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358651,71966113,CPGJ,,459143,,,Picked Up,3856,2026-04-17,2026-04-19,2026-04-16,1,3,1,0.02,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358650,71966888,ARVY,,8674541,,,Picked Up,590,2026-04-16,2026-04-23,2026-04-21,153,416,30,0.4,DRY FOOD,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358647,71966888,ARVY,,8674541,,,Picked Up,3803,2026-04-16,2026-04-23,2026-04-17,8,22,2,0.04,DRY FOOD,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358649,71966112,CPGJ,,459142,,,Picked Up,554,2026-04-17,2026-04-21,2026-04-21,25,68,5,0.08,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358648,71966111,CPGJ,,459141,,,Picked Up,589,2026-04-16,2026-04-28,2026-04-23,59,161,12,0.18,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358646,71966888,ARVY,,8674541,,,Picked Up,558,2026-04-16,2026-04-19,2026-04-16,9,25,2,0.04,DRY FOOD,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358645,71966106,CPGJ,,459157,,,Picked Up,3806,2026-04-17,2026-04-19,2026-04-17,3,28,3,0.04,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358644,71620032,CPGJ,,458744,,,Picked Up,3857,2026-04-14,2026-04-28,2026-04-23,16,41,4,0.06,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358643,71966888,ARVY,,8674541,,,Picked Up,579,2026-04-16,2026-04-27,2026-04-21,31,75,7,0.1,DRY FOOD,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358642,,,,,,,Cancelled,3802,,2026-04-27,2026-04-21,1,13,2,0.02,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358641,71966888,ARVY,,8674541,,,Picked Up,3865,2026-04-16,2026-04-24,2026-04-22,12,33,3,0.04,DRY FOOD,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358640,,,,,,,Cancelled,587,,2026-04-24,2026-04-20,81,221,16,0.2,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358639,71539542,CPGJ,,458678,,,Picked Up,559,2026-04-14,2026-04-24,2026-04-20,22,60,5,0.08,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358638,71966110,CPGJ,,459140,,,Picked Up,3811,2026-04-17,2026-04-25,2026-04-20,13,36,3,0.04,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358637,71966109,CPGJ,,459139,,,Picked Up,594,2026-04-17,2026-04-26,2026-04-16,39,116,9,0.1,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358636,71966108,CPGJ,,459138,,,Picked Up,3804,2026-04-17,2026-04-25,2026-04-21,131,384,27,0.4,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001814928,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14358635,71966107,CPGJ,,459137,,,Picked Up,560,2026-04-16,2026-04-27,2026-04-22,63,162,13,0.2,REF 40-60,,,SYSTEM,2026-04-08 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269065,71539556,CPGJ,,458689,,,Picked Up,3811,2026-04-10,2026-04-18,2026-04-13,1083,3294,218,3.13,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269064,71620032,CPGJ,,458744,,,Picked Up,3857,2026-04-14,2026-04-21,2026-04-27,143,429,29,0.41,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269063,,,,,,,Cancelled,3856,2026-04-13,2026-04-12,2026-04-29,737,2226,144,2.11,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269062,71620033,CPGJ,,458745,,,Picked Up,3868,2026-04-14,2026-04-17,2026-04-28,199,597,40,0.57,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269061,71539551,CPGJ,,458685,,,Picked Up,3865,2026-04-13,2026-04-17,2026-04-28,776,2328,152,2.2,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269060,71966105,CPGJ,,459155,,,Picked Up,590,2026-04-17,2026-04-16,2026-04-30,1326,3993,261,3.78,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269059,71539545,LOAA,,10176292,,,Picked Up,3803,2026-04-09,2026-04-16,2026-04-22,2281,6858,448,6.5,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269058,71539557,CPGJ,,458690,,,Picked Up,3808,2026-04-10,2026-04-18,2026-04-17,829,2532,165,2.41,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269057,71539547,CPGJ,,458682,,,Picked Up,3802,2026-04-14,2026-04-20,2026-04-23,399,1272,83,1.22,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269056,71966888,ARVY,,8674541,,,Picked Up,3806,2026-04-16,2026-04-12,2026-04-30,2325,6990,454,6.62,DRY FOOD,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269055,71539548,CPGJ,,458683,,,Picked Up,3804,2026-04-13,2026-04-18,2026-04-24,1135,3435,226,3.26,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269054,71539540,CPGJ,,458677,,,Picked Up,589,2026-04-10,2026-04-21,2026-04-22,2483,7509,489,7.12,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269053,71539544,CPGJ,,458680,,,Picked Up,594,2026-04-13,2026-04-19,2026-04-21,1324,4047,267,3.85,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269052,71539538,CPGJ,,458675,,,Picked Up,579,2026-04-13,2026-04-20,2026-04-23,1135,3435,230,3.26,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269051,71663137,CPGJ,,458875,,,Picked Up,558,2026-04-13,2026-04-12,2026-04-23,1248,3744,244,3.55,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269050,71966104,CPGJ,,459153,,,Picked Up,580,2026-04-17,2026-04-17,2026-04-29,781,2373,157,2.25,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269049,71539541,ARVY,,8628199,,,Picked Up,593,2026-04-09,2026-04-11,2026-04-24,799,2697,157,2.27,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269048,71539550,CPGJ,,458684,,,Picked Up,3801,2026-04-09,2026-04-14,2026-04-10,188,594,40,0.57,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269047,71539543,CPGJ,,458679,,,Picked Up,588,2026-04-10,2026-04-11,2026-04-27,671,2073,135,1.97,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269046,71539539,CPGJ,,458676,,,Picked Up,587,2026-04-14,2026-04-17,2026-04-27,1248,3789,248,3.6,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269045,71539542,CPGJ,,458678,,,Picked Up,559,2026-04-14,2026-04-17,2026-04-27,891,2673,177,2.53,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269044,71539536,CPGJ,,458674,,,Picked Up,560,2026-04-09,2026-04-20,2026-04-15,1082,3276,216,3.11,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269043,71539537,TQDC,,36251035,,,Picked Up,556,2026-04-09,2026-04-18,2026-04-20,481,3963,99,3.76,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269042,71539535,CPGJ,,458673,,,Picked Up,555,2026-04-09,2026-04-11,2026-04-23,919,2787,183,2.65,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269041,71966102,CPGJ,,459152,,,Picked Up,551,2026-04-17,2026-04-22,2026-04-30,884,2667,177,2.53,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269040,71966103,WENP,,4003204384,,,Picked Up,557,2026-04-15,2026-04-16,2026-04-28,1334,4017,261,3.81,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269039,71539533,CPGJ,,458671,,,Picked Up,578,2026-04-10,2026-04-16,2026-04-23,615,1860,123,1.76,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269038,71539530,CPGJ,,458868,,,Picked Up,554,2026-04-09,2026-04-14,2026-04-24,724,2187,143,2.07,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001803007,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14269037,71539534,CPGJ,,458672,,,Picked Up,553,2026-04-13,2026-04-11,2026-04-29,523,1599,104,1.52,REF 40-60,,,SYSTEM,2026-04-01 23:59:00,steve@built.com
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235022,,,,,,,Cancelled,3856,,2026-05-09,,2772,7520,557,4.16,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235021,,,,,,,Cancelled,3811,,2026-05-16,,5378,14575,1079,8.05,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235020,,,,,,,Cancelled,3868,,2026-05-15,,1293,3534,262,1.96,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235019,,,,,,,Cancelled,3808,,2026-05-16,,4436,12023,890,6.64,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235018,,,,,,,Cancelled,3865,,2026-05-14,,1987,5377,398,2.97,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
