Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717762,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3868,2026-03-20,2026-03-24,2026-03-23,60,441,19,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717761,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3808,2026-03-20,2026-03-26,2026-03-20,120,882,38,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717760,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3811,2026-03-20,2026-03-26,2026-03-25,255,1875,80,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717759,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",578,2026-03-20,2026-03-26,2026-03-25,285,2095,89,1.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717758,70582772,NFTG,NFTG,70582772,,,Picked Up,3803,2026-03-18,2026-03-22,2026-03-19,195,1434,61,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717757,70582772,NFTG,NFTG,70582772,,,Picked Up,587,2026-03-18,2026-03-22,2026-03-20,225,1654,70,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717756,70582772,NFTG,NFTG,70582772,,,Picked Up,557,2026-03-18,2026-03-22,2026-03-20,210,1544,66,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717755,70582772,NFTG,NFTG,70582772,,,Picked Up,3865,2026-03-18,2026-03-22,2026-03-20,45,331,14,0.25,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717754,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3857,2026-03-20,2026-03-25,2026-03-24,135,993,42,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717753,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",588,2026-03-20,2026-03-28,2026-03-20,225,1654,70,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717752,70582772,NFTG,NFTG,70582772,,,Picked Up,3804,2026-03-18,2026-03-22,2026-03-20,210,1544,66,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717751,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",593,2026-03-20,2026-03-26,2026-03-19,285,2095,89,1.25,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717750,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",594,2026-03-20,2026-03-26,2026-03-25,240,1764,75,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717749,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",579,2026-03-20,2026-03-27,2026-03-26,255,1875,80,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717748,70582772,NFTG,NFTG,70582772,,,Picked Up,590,2026-03-18,2026-03-22,2026-03-20,195,1434,61,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717747,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3801,2026-03-20,2026-03-26,2026-03-23,210,1544,66,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717746,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",3802,2026-03-20,2026-03-27,2026-03-26,225,1654,70,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717745,70582772,NFTG,NFTG,70582772,,,Picked Up,558,2026-03-18,2026-03-26,2026-03-19,195,1434,61,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717744,70582772,NFTG,NFTG,70582772,,,Picked Up,559,2026-03-18,2026-03-22,2026-03-20,210,1544,66,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717743,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",553,2026-03-20,2026-03-27,2026-03-20,195,1434,61,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717742,70582772,NFTG,NFTG,70582772,,,Picked Up,580,2026-03-18,2026-03-22,2026-03-19,210,1544,66,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717741,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",556,2026-03-20,2026-03-25,2026-03-19,240,1764,75,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717740,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",554,2026-03-20,2026-03-25,2026-03-19,150,1103,47,0.75,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717739,70582772,NFTG,NFTG,70582772,,,Picked Up,560,2026-03-18,2026-03-23,2026-03-20,240,1764,75,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717738,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",589,2026-03-20,2026-03-24,2026-03-23,255,1875,80,1,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717737,70582772,NFTG,NFTG,70582772,,,Picked Up,551,2026-03-18,2026-03-22,2026-03-20,135,993,42,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001741415,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13717736,70582771,NFTG,NFTG,70582771,,,"Carrier Accepted, Awaiting Pickup",555,2026-03-20,2026-03-29,2026-03-24,315,2316,98,1.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,mishipping@armalybrands.com
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704796,,,,,,,Cancelled,3857,,2026-03-25,,72,530,23,0.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704795,,,,,,,Cancelled,3811,,2026-03-26,,288,2117,90,0.67,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704794,,,,,,,Cancelled,3865,,2026-03-22,,24,177,8,0.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704793,,,,,,,Cancelled,3856,,2026-03-27,,120,882,38,0.28,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704792,,,,,,,Cancelled,3868,,2026-03-24,,72,530,23,0.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704791,,,,,,,Cancelled,594,,2026-03-26,,264,1941,82,0.62,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704790,,,,,,,Cancelled,3808,,2026-03-26,,144,1059,45,0.34,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704789,,,,,,,Cancelled,3801,,2026-03-26,,192,1412,60,0.45,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704788,,,,,,,Cancelled,3803,,2026-03-22,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704787,,,,,,,Cancelled,593,,2026-03-26,,288,2117,90,0.67,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704786,,,,,,,Cancelled,3802,,2026-03-27,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704785,,,,,,,Cancelled,3806,,2026-03-27,,264,1941,82,0.62,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704784,,,,,,,Cancelled,3804,,2026-03-22,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704783,,,,,,,Cancelled,587,,2026-03-22,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704782,,,,,,,Cancelled,578,,2026-03-26,,288,2117,90,0.67,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704781,,,,,,,Cancelled,588,,2026-03-28,,216,1588,67,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704780,,,,,,,Cancelled,590,,2026-03-22,,216,1588,67,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704779,,,,,,,Cancelled,580,,2026-03-22,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704778,,,,,,,Cancelled,579,,2026-03-27,,264,1941,82,0.62,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704777,,,,,,,Cancelled,589,,2026-03-24,,216,1588,67,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704776,,,,,,,Cancelled,558,,2026-03-26,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704775,,,,,,,Cancelled,557,,2026-03-22,,216,1588,67,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704774,,,,,,,Cancelled,551,,2026-03-22,,144,1059,45,0.34,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704773,,,,,,,Cancelled,555,,2026-03-29,,312,2294,97,0.73,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704772,,,,,,,Cancelled,556,,2026-03-25,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704771,,,,,,,Cancelled,560,,2026-03-23,,240,1764,75,0.56,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704770,,,,,,,Cancelled,554,,2026-03-25,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704769,,,,,,,Cancelled,559,,2026-03-22,,216,1588,67,0.5,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001739374,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13704768,,,,,,,Cancelled,553,,2026-03-27,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697772,,,,,,,Cancelled,3868,,2026-03-24,,139,1022,44,0.33,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697771,,,,,,,Cancelled,3865,,2026-03-22,,46,339,15,0.11,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697770,,,,,,,Cancelled,3804,,2026-03-22,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697769,,,,,,,Cancelled,3806,,2026-03-27,,505,3712,157,1.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697768,,,,,,,Cancelled,3856,,2026-03-27,,229,1684,71,0.53,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697767,,,,,,,Cancelled,3857,,2026-03-25,,139,1022,44,0.33,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697766,,,,,,,Cancelled,3802,,2026-03-27,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697765,,,,,,,Cancelled,590,,2026-03-22,,412,3029,128,0.96,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697764,,,,,,,Cancelled,3811,,2026-03-26,,550,4043,171,1.28,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697763,,,,,,,Cancelled,3808,,2026-03-26,,274,2014,85,0.64,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697762,,,,,,,Cancelled,594,,2026-03-26,,505,3712,157,1.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697761,,,,,,,Cancelled,3801,,2026-03-26,,367,2698,114,0.85,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697760,,,,,,,Cancelled,3803,,2026-03-22,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697759,,,,,,,Cancelled,588,,2026-03-28,,412,3029,128,0.96,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697758,,,,,,,Cancelled,589,,2026-03-24,,412,3029,128,0.96,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697757,,,,,,,Cancelled,580,,2026-03-22,,322,2367,100,0.75,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697756,,,,,,,Cancelled,579,,2026-03-27,,505,3712,157,1.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697755,,,,,,,Cancelled,578,,2026-03-26,,550,4043,171,1.28,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697754,,,,,,,Cancelled,593,,2026-03-26,,505,3712,157,1.17,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697753,,,,,,,Cancelled,587,,2026-03-22,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697752,,,,,,,Cancelled,559,,2026-03-22,,412,3029,128,0.96,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697751,,,,,,,Cancelled,558,,2026-03-26,,367,2698,114,0.85,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697750,,,,,,,Cancelled,556,,2026-03-25,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697749,,,,,,,Cancelled,551,,2026-03-22,,274,2014,85,0.64,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697748,,,,,,,Cancelled,553,,2026-03-27,,322,2367,100,0.75,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697747,,,,,,,Cancelled,560,,2026-03-23,,457,3359,142,1.06,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697746,,,,,,,Cancelled,557,,2026-03-22,,412,3029,128,0.96,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697745,,,,,,,Cancelled,554,,2026-03-25,,322,2367,100,0.75,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001738154,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13697744,,,,,,,Cancelled,555,,2026-03-29,,595,4374,185,1.38,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693268,,,,,,,Cancelled,3865,,2026-03-22,,15,111,5,0.04,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693267,,,,,,,Cancelled,3868,,2026-03-24,,46,339,15,0.11,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693266,,,,,,,Cancelled,3857,,2026-03-25,,46,339,15,0.11,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693265,,,,,,,Cancelled,3801,,2026-03-26,,122,897,38,0.29,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693264,,,,,,,Cancelled,3811,,2026-03-26,,183,1346,57,0.43,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693262,,,,,,,Cancelled,593,,2026-03-26,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693261,,,,,,,Cancelled,3804,,2026-03-22,,152,1118,48,0.36,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693260,,,,,,,Cancelled,3856,,2026-03-27,,76,559,24,0.18,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693259,,,,,,,Cancelled,589,,2026-03-24,,137,1007,43,0.32,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693258,,,,,,,Cancelled,3808,,2026-03-26,,91,669,29,0.22,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
10001737673,ARMALY BRANDS,3,"1450 MCPHERSON PARK DR, HOWELL, MI US 48843 ",SIQ13693257,,,,,,,Cancelled,3806,,2026-03-27,,168,1235,53,0.39,DRY SCENTED,,,SYSTEM,2026-03-11 23:59:00,SHIPIQAPI
